payment_id,claim_id,payment_date,payment_amount
P5adfb300c722,CL0000730,2019-11-02,2542.22
Pb0851eefb409,CL0000730,2020-07-02,5954.34
Pa6d343325535,CL0000730,2020-10-02,4957.98
P3f4cab6bc5ed,CL0000730,2021-09-02,5734.72
P5b3f171f547d,CL0000730,2021-12-02,13189.77
P497bdfbe883f,CL0000731,2016-11-05,948.93
P21ecb9aa7ceb,CL0000732,2016-03-02,87.43
P032ffdd83f68,CL0000732,2016-09-02,241.91
Pf4274ae55b5a,CL0000732,2017-01-02,1824.7
P05e239bdeb96,CL0000732,2017-09-02,5752.7
P2c965f89a77f,CL0000733,2021-11-17,1071.51
P4a3989b1b503,CL0000733,2022-02-17,89.48
P9bd245b96775,CL0000734,2024-08-20,1828.37
P70bb55d17753,CL0000734,2024-11-20,2153.07
Paf64dcfa5bec,CL0000735,2016-11-10,1490.27
P68e78a80028b,CL0000736,2023-09-24,1790.86
P33b442a6d077,CL0000736,2023-11-24,4967.66
Pc684db194267,CL0000737,2023-05-01,583.93
Pd70d2cb456df,CL0000737,2023-08-01,1919.88
Pe39ee176e4b0,CL0000737,2024-05-01,1615.78
P3f57e0fc0835,CL0000738,2017-04-06,1850.7
Pf101ca13f268,CL0000738,2017-06-06,1082.13
P50396300a121,CL0000738,2017-09-06,300.25
P2e2dd89ba8fe,CL0000738,2017-11-06,282.73
P374555858bb5,CL0000739,2023-06-19,1691.8
Pe3dde47ba3ce,CL0000739,2023-09-19,544.0
P7d92bd16ff9a,CL0000739,2024-01-19,1465.83
Pe44c6d561915,CL0000739,2024-11-19,5251.52
P4b2dc2d4657d,CL0000740,2023-01-08,16163.25
P0a16c88a65d7,CL0000740,2023-09-08,337.55
P9309432ef293,CL0000740,2023-10-08,1715.54
P1cef76565b8e,CL0000740,2024-03-08,5224.92
P60018866b91e,CL0000741,2022-06-23,3856.89
Pd53bce8edb72,CL0000742,2020-08-06,257.39
P20720ed20f42,CL0000742,2020-12-06,909.01
P6e3ec1b4ab4e,CL0000743,2024-05-11,1277.46
P78863e23cc47,CL0000743,2024-11-11,3026.8
Pb9f9e9cd385c,CL0000744,2024-03-21,293.07
P3a74fca3902d,CL0000744,2024-04-21,1449.59
P2e7a25c4d51b,CL0000744,2024-10-21,1614.66
Pa01bc95b4eb2,CL0000745,2024-06-27,2935.85
P1c8dccf78b99,CL0000745,2024-09-27,945.84
P14528b660dcc,CL0000746,2017-02-22,1206.96
P722b3db8c61a,CL0000746,2017-06-22,1494.59
P4a932acb37df,CL0000746,2017-08-22,2659.62
P4bf8f3dc2e52,CL0000746,2017-11-22,1259.81
P79ca82c39de3,CL0000747,2021-05-16,720.83
P2133433ab457,CL0000747,2021-07-16,352.41
P36134a048803,CL0000748,2024-05-04,13482.14
P42c5ed81568e,CL0000748,2024-08-04,316.82
P3b9bdcc813ba,CL0000748,2024-10-04,2163.32
Pbe4a25f39bc9,CL0000748,2024-11-04,7853.84
P1b3c8ceeed55,CL0000749,2018-03-01,10474.09
P724f0a42ddc0,CL0000749,2018-10-01,1739.52
P48df7fada5d8,CL0000749,2019-05-01,4638.57
P8c57d0a01f48,CL0000750,2022-06-25,7529.32
P9ece79ed96ed,CL0000750,2022-07-25,6583.9
P9743a0d4ed11,CL0000751,2016-06-16,158.54
P8822d0177d55,CL0000751,2016-10-16,996.96
P51116665bedc,CL0000751,2016-12-16,4714.99
P00f4e1149b4b,CL0000751,2017-02-16,2487.78
Pfafd421b2158,CL0000752,2016-12-25,7169.75
P1c0b12d22b29,CL0000752,2017-01-25,5370.86
Pb4ce0525490d,CL0000752,2017-08-25,982.08
Pdbfffb11988d,CL0000753,2016-11-24,6719.29
P7873658a348b,CL0000753,2016-12-24,6929.37
Pc76109d8aab2,CL0000753,2017-03-24,9072.53
P823c49ce4ee2,CL0000754,2022-02-25,13046.54
Pa00ea239a6c7,CL0000754,2022-08-25,2441.06
P5b1f9025a1b9,CL0000754,2022-09-25,3741.61
P329bf1fc1150,CL0000754,2023-02-25,4825.82
Pff512a22ae79,CL0000755,2023-01-19,14013.83
P087d5b026ce4,CL0000755,2023-06-19,4533.73
Pb9c48a7febf0,CL0000756,2016-07-13,4988.0
Pbc39a8c6ec92,CL0000756,2017-09-13,10049.12
P5e8d943932b1,CL0000757,2021-08-28,51.25
P1abb81d9cf3d,CL0000757,2021-09-28,1664.3
P503982e2b11a,CL0000758,2018-01-13,33.52
P57f9269c1515,CL0000758,2018-02-13,4152.63
P8790ba89838e,CL0000758,2019-01-13,1289.48
Pfab427a2d1f6,CL0000758,2019-04-13,2440.91
Pc86493969b1f,CL0000758,2019-10-13,3112.87
P4c4275ea5e05,CL0000759,2023-05-04,4820.56
P523fb0f7f9e9,CL0000759,2024-02-04,482.0
Pbac4f291bc5f,CL0000759,2024-05-04,9935.58
P345c045dcf7f,CL0000759,2024-07-04,1636.71
P2f0f704c8afc,CL0000759,2024-10-04,1760.98
P26cc33bf3c87,CL0000759,2024-11-04,2207.77
P8af94c8aace3,CL0000760,2023-09-24,352.48
P1ec223c6426c,CL0000760,2023-11-24,13463.69
P8ec9593bdda4,CL0000761,2023-03-09,2447.03
P9ce4f82ff8b3,CL0000761,2023-06-09,1746.82
P64fa14afc9d6,CL0000761,2023-11-09,781.63
Pfa716ade48a5,CL0000761,2024-01-09,123.14
P76cc5e14a8bc,CL0000762,2023-12-04,3706.59
Pf2f9e8845135,CL0000762,2024-06-04,8495.74
P062e5b6a65be,CL0000763,2024-02-01,1921.49
P76db4dc2cec2,CL0000763,2024-03-01,6796.09
Pa3c362cb57a1,CL0000764,2019-10-03,655.48
Pe01dc3178675,CL0000765,2021-12-28,10797.94
P8541d629f968,CL0000765,2022-01-28,15585.83
P277e4516ac12,CL0000765,2022-04-28,7829.64
P3ae29fd12d85,CL0000765,2023-02-28,813.26
Pf72bce6b1d9b,CL0000766,2022-03-16,2814.28
P47468b1918b5,CL0000766,2022-08-16,1249.87
P3a85f8eefebf,CL0000767,2022-09-15,968.5
P85af76b33ebc,CL0000767,2022-10-15,1151.32
P2fb31c14bccd,CL0000767,2022-12-15,934.24
P9f85d803393a,CL0000767,2023-06-15,2124.47
Pc4c3ce810cbc,CL0000768,2023-07-25,12424.99
Pbe4a449d6b53,CL0000768,2024-01-25,9954.88
P18064630529b,CL0000768,2024-02-25,57.05
P4a8d2dde55a1,CL0000768,2024-03-25,812.74
P478cdcb31daf,CL0000769,2020-10-09,6883.34
Pb2324880ae1b,CL0000769,2021-12-09,1747.54
Pbc830ad26944,CL0000769,2022-05-09,5008.96
Pd7aa220d15de,CL0000769,2022-06-09,4522.16
Pd8bc138a187f,CL0000769,2022-12-09,1074.23
P338fe66e2525,CL0000770,2023-03-05,2389.61
P921fe3646879,CL0000770,2024-03-05,9097.98
P7d8cfb8e6677,CL0000771,2023-11-23,17544.1
Pd1f33e136397,CL0000771,2024-06-23,1826.72
P9cd1dfff1248,CL0000772,2021-11-21,1452.95
P63666e22b890,CL0000773,2022-09-08,4981.39
P6ccbc8f24cbd,CL0000773,2023-05-08,330.09
Pc901f7ec4239,CL0000774,2020-07-25,4798.55
P5dfe24150a1c,CL0000774,2021-03-25,2081.71
Pac42a68a6e89,CL0000775,2020-08-12,7437.34
Pb34a144637d2,CL0000776,2016-06-20,560.59
Pb9188d5d383b,CL0000776,2017-02-20,358.67
Pe1d75b92a278,CL0000776,2017-04-20,8910.62
P43218c6dd1cc,CL0000776,2017-08-20,831.33
P34e1ea8e2669,CL0000777,2016-02-06,1554.28
P258b845004c0,CL0000777,2016-04-06,3298.67
P132a13982bd0,CL0000777,2016-09-06,548.58
P4de4d89b8475,CL0000778,2016-06-13,4181.21
P98ed366a75e1,CL0000778,2016-12-13,303.72
P62060b618251,CL0000778,2017-05-13,22840.86
P11aa5f3bbcbc,CL0000778,2017-06-13,761.74
P561aa2628255,CL0000778,2018-04-13,24162.28
Pa1270de94990,CL0000778,2018-06-13,8623.34
P58c37b051a69,CL0000779,2016-07-27,19048.44
Pc697cbdcc2a2,CL0000779,2016-08-27,19529.04
P1dde0a2525c7,CL0000779,2016-12-27,6554.96
P8ff7aa1400ee,CL0000779,2017-07-27,4181.11
Pca993d4a2dc8,CL0000779,2018-01-27,5308.69
Pf6d7d8829252,CL0000779,2018-05-27,5899.2
P0efc6cc6b4fc,CL0000780,2016-05-20,6741.87
Pd66d4bf0682e,CL0000780,2016-06-20,415.61
Paca0f3e58b4b,CL0000781,2018-01-09,980.05
Pfa87b4958cbf,CL0000781,2018-04-09,449.78
P544cd8928b16,CL0000782,2023-07-06,2242.43
Pfceb7005314a,CL0000782,2023-09-06,1238.66
P43bf57a4385a,CL0000783,2023-03-16,32510.77
P2112fb44bb83,CL0000783,2023-07-16,1282.43
Pb5fc97b211c2,CL0000784,2021-02-01,433.58
Pde9f46da04bd,CL0000784,2021-03-01,2579.91
P44677ef97ecc,CL0000784,2021-07-01,1789.37
Pb3f21e9f9970,CL0000784,2021-11-01,684.46
P6871848d04ec,CL0000785,2023-02-23,460.84
Pc5b9b146a3f8,CL0000785,2023-05-23,5363.55
P135512b1763a,CL0000785,2023-06-23,219.25
Pa865d14f5904,CL0000785,2023-10-23,3582.37
P170337f5bc3e,CL0000786,2020-03-03,3763.86
P8c0c359cd02f,CL0000786,2020-05-03,10948.68
P103de78c6afd,CL0000786,2020-10-03,130.93
P05170698b4ed,CL0000787,2017-12-06,1730.28
P1cc9f708ebe5,CL0000787,2018-03-06,251.4
P1b404cc519df,CL0000788,2023-09-17,3132.05
P10309f482ace,CL0000788,2023-10-17,20557.81
P7c51ef9eb058,CL0000788,2023-11-17,7879.29
P5ce65d3f8ea9,CL0000789,2020-07-14,6195.38
Pc36d9972d5bb,CL0000789,2021-01-14,2369.37
P103362850c86,CL0000789,2021-03-14,9433.75
P93ed63eccf89,CL0000789,2021-09-14,5635.7
P32b6eb090d89,CL0000790,2024-02-07,3766.21
P36833f4d8e4e,CL0000790,2024-10-07,1046.3
Pe6518f874b18,CL0000791,2023-10-06,2863.34
P6e4819c36112,CL0000792,2019-08-05,2382.3
Pf03addba6c4a,CL0000793,2022-03-18,820.53
P26d8fe113c70,CL0000793,2022-04-18,3404.73
Pc21659e6d99b,CL0000793,2022-07-18,2975.43
P5704da5a62ec,CL0000793,2023-04-18,1343.34
P7eedf23d0874,CL0000794,2019-11-13,1518.21
Pdc8e1200c2b8,CL0000794,2020-05-13,2893.66
Pae593388512b,CL0000794,2020-09-13,7211.61
P6ccf7d5b502c,CL0000795,2020-11-18,1040.99
P6b04166d6509,CL0000795,2020-12-18,3742.43
Paeb9074992fd,CL0000795,2021-06-18,589.06
P0c56e6718afa,CL0000795,2021-09-18,2903.34
P432a334a6fb0,CL0000796,2018-11-21,1748.54
P1da2482ff9b3,CL0000796,2018-12-21,659.75
P837a46b2ee11,CL0000797,2018-01-12,381.78
P61ca10c01c60,CL0000797,2018-03-12,1571.62
P3572a7e017f0,CL0000798,2016-11-10,207.66
Pc4b16d43f5f7,CL0000798,2017-04-10,2204.17
Pf951060b6462,CL0000798,2017-08-10,290.08
Pe3f26c126625,CL0000798,2017-10-10,97.49
P67211db782e3,CL0000799,2018-02-13,8425.98
P7f948fbf0b99,CL0000799,2018-06-13,1403.72
P2d70d26a27f2,CL0000799,2018-09-13,13536.75
Pe12e631e47fe,CL0000799,2018-10-13,17451.0
P425e185dce26,CL0000799,2019-10-13,6168.16
Pa3d0b3e4e18c,CL0000800,2017-07-09,3423.02
P35dff8619542,CL0000800,2018-02-09,4249.4
P172135ea9832,CL0000800,2018-04-09,4903.75
P413482810268,CL0000800,2018-06-09,4304.04
Pada19bdcff57,CL0000800,2019-03-09,1557.65
P78109c61cb58,CL0000800,2019-09-09,15702.52
Pbefc9b301039,CL0000801,2020-05-09,2456.44
Pd6cef7dd7a95,CL0000801,2020-06-09,5412.4
P194e58974720,CL0000801,2020-10-09,923.02
P4db629f8667f,CL0000802,2023-04-03,1925.25
Pfa9c6f98f033,CL0000803,2023-10-04,12499.64
P887057321a8f,CL0000803,2024-07-04,16752.73
P7e3097596b92,CL0000804,2024-03-22,13176.89
Pe058c97684e1,CL0000805,2022-07-24,4784.75
Pfef114db4b37,CL0000805,2023-06-24,841.0
P562a39099ca6,CL0000806,2018-02-25,771.58
Pfcfd3d4af662,CL0000806,2018-03-25,407.02
P43582f4e6a67,CL0000807,2021-05-05,5677.33
P30040d2108fc,CL0000807,2021-07-05,16098.79
P50a42da2f5fb,CL0000808,2024-09-10,2188.17
Pafeb34f59662,CL0000808,2024-10-10,2089.92
P38664a7d2edb,CL0000808,2024-11-10,1127.88
P7c794e0033e2,CL0000809,2021-08-05,1409.72
Ped628a262f42,CL0000809,2021-09-05,190.37
P47a80dc0476b,CL0000810,2018-08-16,3198.3
Pf9aa2e6ee5b7,CL0000810,2019-03-16,9280.08
P5098dfc05a81,CL0000811,2022-09-02,6096.01
Pf17ac087efe4,CL0000811,2023-01-02,24134.12
P86d75955515c,CL0000811,2023-09-02,2491.14
P2b41c40889d9,CL0000812,2023-11-06,2072.81
P0fe654888b4f,CL0000813,2024-03-28,10576.65
Pbde5377f1d70,CL0000813,2024-07-28,1662.31
Pe2cde683a369,CL0000814,2021-10-04,860.0
Pa72f82649fb4,CL0000814,2021-11-04,852.37
Pcb5ab38e54e7,CL0000814,2021-12-04,870.78
P20b2d88a8d49,CL0000814,2022-02-04,360.38
P5df6d401f690,CL0000815,2019-09-06,7833.47
Pc6f6d75bae01,CL0000815,2020-04-06,97893.6
Pcab3f63b937d,CL0000816,2020-09-24,8521.18
P651078f4e88a,CL0000816,2021-03-24,1440.38
P7836593a57b4,CL0000817,2020-06-16,2273.48
P346834939fda,CL0000818,2022-03-10,3572.66
P4a12c97b8087,CL0000818,2022-10-10,1768.91
Pa247f6249716,CL0000818,2022-12-10,7362.46
Pf1364d67f2a1,CL0000819,2022-05-02,1975.66
P96f4bc95fbb3,CL0000819,2022-10-02,1093.01
P8cac563e12b4,CL0000819,2023-03-02,4086.68
P6071ccb31241,CL0000820,2016-08-11,1100.53
P4d748ba03026,CL0000820,2017-10-11,3737.25
P1a5bc5753063,CL0000820,2017-11-11,8549.73
P8283b600a46e,CL0000821,2016-11-11,486.55
P4c4eed1e3e0c,CL0000821,2016-12-11,272.61
P50e3bc14aa5d,CL0000821,2017-10-11,5467.46
Pe4d3ee913c0f,CL0000821,2017-11-11,129.33
Pfa6241725658,CL0000822,2016-11-26,753.25
P0580bbb9dca9,CL0000822,2017-07-26,1631.0
P747ea4cf6764,CL0000822,2017-08-26,1916.47
Pdb404ed49d56,CL0000823,2021-06-26,3595.39
Pc085457485c6,CL0000823,2021-08-26,1538.52
P9599da9a3395,CL0000823,2021-11-26,3732.99
P8499f425d0c7,CL0000823,2022-09-26,1818.82
Pe4b6a4baca6b,CL0000824,2020-11-22,7925.66
Paa5a63a6e81c,CL0000824,2021-06-22,833.72
P1158504b9c40,CL0000824,2021-08-22,210.81
P5e804f41f5f8,CL0000824,2022-01-22,1224.32
P0d0fdfb000c1,CL0000825,2021-03-25,2325.83
P4eaecd686933,CL0000825,2021-12-25,916.71
P2e232bc78e5f,CL0000825,2022-01-25,1415.66
P7557624222dc,CL0000825,2022-05-25,1513.5
P3e8be6e7d8cc,CL0000827,2022-08-11,14636.71
Pba1a4d798ffb,CL0000827,2023-02-11,6409.77
P5b09c159d94f,CL0000827,2023-05-11,2093.74
P062b73abe124,CL0000828,2024-10-28,1393.24
P46b3a057957e,CL0000829,2024-05-24,5340.13
P817cc8ff816f,CL0000830,2024-10-25,3022.9
P14cf17d687f8,CL0000830,2024-12-25,157.42
P7ee235768657,CL0000831,2019-04-19,35465.11
P75958af22aea,CL0000832,2023-05-10,3262.11
P510571bc324d,CL0000832,2024-02-10,3188.46
Pfc2c64b43cbf,CL0000832,2024-03-10,5613.2
Pdfd54406964a,CL0000833,2024-03-24,3688.59
P10abb35ca457,CL0000833,2024-09-24,12543.04
Pe9c9bc5fed6b,CL0000833,2024-10-24,13339.82
Pfaa050248ce2,CL0000834,2017-04-25,638.77
P189974840a24,CL0000834,2018-03-25,390.89
Peddd37914a6d,CL0000834,2018-04-25,216.31
P3b30d29fa08c,CL0000834,2018-05-25,389.98
P754556f7c327,CL0000835,2021-07-01,5930.49
P866d0ea63344,CL0000835,2021-09-01,551.49
Pa20a449f49e0,CL0000835,2021-11-01,8578.96
Pbaba07cceb6b,CL0000835,2022-07-01,3323.68
Pee4dcac41e3e,CL0000836,2022-08-16,7431.82
Pb4e9dd182a25,CL0000836,2023-02-16,12133.39
P26d47d0c7333,CL0000836,2023-04-16,3601.18
P9b06f231e837,CL0000836,2023-08-16,5652.32
Pad5a4bb35286,CL0000836,2023-10-16,6337.61
P02e04c2b835a,CL0000836,2024-03-16,18807.95
P358e18544f07,CL0000837,2017-02-18,2641.06
P57b24607a617,CL0000837,2017-07-18,11414.23
Pdbd2b27feb22,CL0000837,2018-05-18,6526.27
P672fb68482ec,CL0000837,2018-07-18,2540.53
P317207753660,CL0000838,2022-07-07,11465.78
Pef6c91d1d84b,CL0000838,2022-11-07,3948.45
P31f91f07e5f2,CL0000838,2023-02-07,4831.8
P1771fb36e6de,CL0000838,2023-09-07,535.88
Pe21d5fcf95fd,CL0000839,2017-02-12,1640.12
P6ea8b92ecd87,CL0000840,2020-03-13,464.93
Pb57226f56201,CL0000840,2020-12-13,6380.59
Pe1d3f38bf6bd,CL0000841,2019-08-13,979.63
P02051c8f4412,CL0000841,2019-11-13,809.58
P5c11aa420b1b,CL0000841,2020-02-13,4497.19
Pd3c6d2a543b5,CL0000841,2020-03-13,2798.53
P8a416fab1257,CL0000842,2019-03-19,3030.67
Pe0a3565929ee,CL0000842,2019-06-19,1178.96
Pbe841f8e9ac6,CL0000842,2019-12-19,3203.71
Pddcd00f480a6,CL0000843,2021-01-05,1829.33
P6fda18ad7ddc,CL0000844,2017-10-02,1373.46
P82248f30d0f1,CL0000845,2023-11-06,217.88
P14f6b4213807,CL0000845,2024-02-06,8206.3
P4e916b6800b7,CL0000845,2024-04-06,1404.26
Padcf37ad94fc,CL0000846,2024-04-09,5947.36
Pdc15c9df0f42,CL0000847,2023-01-28,9661.27
Pbab286998fea,CL0000847,2023-02-28,6826.85
Pc65a57ea99fb,CL0000847,2024-01-28,5294.52
Pf195ba1dcf73,CL0000847,2024-08-28,6000.77
P22c6b616a40b,CL0000847,2024-09-28,9157.27
Pbe82d61f6e41,CL0000848,2020-06-02,708.62
P701f18a8a785,CL0000848,2020-07-02,467.83
P88fd02d98b30,CL0000849,2018-11-13,2704.01
Pee5e751c8ce0,CL0000849,2019-11-13,385.44
P8af9227ad6a9,CL0000850,2021-10-04,4010.42
P6c0d24a25f8d,CL0000851,2018-12-23,309.03
P993f5139acee,CL0000851,2019-04-23,7809.39
P4917d99a328e,CL0000851,2019-05-23,7439.46
P43e6ff8eec5e,CL0000851,2019-07-23,3286.27
P2f809214a98c,CL0000851,2020-05-23,1299.97
P5a90d28582fe,CL0000851,2020-07-23,3278.17
Pc3c163e38e3c,CL0000851,2020-12-23,11059.09
P126e221d6099,CL0000852,2024-01-02,1222.07
P48125ebde2c5,CL0000853,2017-08-23,3305.89
Pafe56631a93f,CL0000853,2018-01-23,797.96
P3b3a866777ad,CL0000853,2018-03-23,909.23
P6e7d49f3ac67,CL0000853,2018-05-23,436.22
Pb3c0d9f8de02,CL0000854,2022-02-08,2183.0
P9940bc07de58,CL0000854,2022-07-08,5310.02
Pa9e0080c9da2,CL0000854,2022-08-08,7552.04
P7189107f5cf5,CL0000855,2023-09-23,973.63
P88cb28dcb162,CL0000856,2024-07-08,491.83
Pf2ef63d9ab4f,CL0000856,2024-09-08,1598.95
Pb3471f04321a,CL0000857,2022-02-18,2506.7
P9bf1558692db,CL0000857,2022-04-18,767.68
P4380b69836cb,CL0000857,2022-05-18,955.28
P9e2b0fff2392,CL0000858,2016-06-26,8207.7
Pcfec384286fa,CL0000858,2016-08-26,2886.39
P74b065ec8cc4,CL0000858,2017-02-26,1801.53
P266ea6ac706b,CL0000859,2020-09-11,54099.25
Pfff418f90824,CL0000859,2021-02-11,6465.22
Pd9082b3f3a87,CL0000859,2021-05-11,4405.83
P4c8a8edc35da,CL0000860,2023-10-10,4649.74
P007a53f66ed6,CL0000860,2024-06-10,2501.71
P5137e64d83d1,CL0000860,2024-09-10,625.94
P975f23f22c3c,CL0000861,2022-07-17,8583.74
P4fab496d44bd,CL0000861,2022-09-17,3.13
P33edb1bf4a6e,CL0000861,2022-12-17,1846.35
P85bc4ffe6ca8,CL0000861,2023-04-17,1357.55
Pd849f2f66fc8,CL0000862,2020-03-19,36398.81
Pea35954e240e,CL0000862,2021-03-19,4675.6
P5c9b9cce67eb,CL0000863,2020-05-07,16420.38
P8b87c8016358,CL0000863,2020-06-07,22614.0
Pde2a2010325c,CL0000863,2020-12-07,9663.47
P969a9639108f,CL0000863,2021-05-07,2154.54
Pb13a1c758730,CL0000864,2020-10-22,12674.29
P8ecf9fb9b6da,CL0000864,2020-11-22,35300.67
Pf7fa88e830e6,CL0000864,2021-03-22,7442.11
Pe8a4e452037f,CL0000865,2018-12-12,1775.16
P6e5a59dd7f0f,CL0000865,2019-03-12,30.21
Pc014332a64b6,CL0000866,2021-05-25,5521.89
P1c2ebc4ef751,CL0000866,2021-10-25,14896.51
P0a1e8077e65d,CL0000866,2022-01-25,4486.01
Pd14e65444041,CL0000867,2017-05-15,1478.25
Pdf59fac456c6,CL0000868,2018-02-01,1207.99
P96cd16e5d759,CL0000868,2018-06-01,298.45
P3d42218ac23f,CL0000868,2018-07-01,795.85
Pf28fdebdf639,CL0000868,2018-11-01,7315.49
P21fe72af55b4,CL0000869,2019-01-21,1286.97
Paa3a9e8d1651,CL0000869,2019-03-21,12.62
P40817c088f8b,CL0000869,2019-04-21,115.63
Pb7d8201bbf81,CL0000869,2019-10-21,1352.38
P3c7dbbf98e93,CL0000871,2018-09-21,1615.19
P27a78991a7b4,CL0000871,2018-12-21,725.41
Pd152f273553f,CL0000871,2019-06-21,3121.31
Paa5319f92bac,CL0000871,2019-09-21,569.3
Pfe03f62324b7,CL0000872,2019-07-19,2634.09
P0763604c311f,CL0000872,2019-10-19,418.84
P09c63cd77f4c,CL0000872,2020-01-19,6161.37
P520db153bc3d,CL0000873,2024-12-01,8647.2
Pdd19e8afcc08,CL0000876,2022-10-26,5538.98
P9607704e0b68,CL0000876,2023-08-26,1731.19
Pfcec4e07c328,CL0000876,2023-10-26,675.3
Pf5d58004423b,CL0000876,2024-02-26,6172.91
P7d7d2053a275,CL0000876,2024-03-26,1876.44
P697f5733b4f2,CL0000876,2024-10-26,4541.21
P1faa65986e8e,CL0000877,2023-12-19,9457.59
P37ef1fff2dde,CL0000877,2024-02-19,10689.39
P31d40ba9f81d,CL0000877,2024-03-19,1949.96
P7e2495a8cd1b,CL0000878,2023-05-21,2151.97
Pe907c9d79f9d,CL0000879,2019-10-27,977.87
Pf092096f6770,CL0000879,2020-01-27,34.78
Pb89f514ec716,CL0000880,2018-04-26,439.72
P8a5f6f747bc1,CL0000880,2018-12-26,372.58
Pc2894ce1fc6c,CL0000880,2019-02-26,11773.96
P6cb83e447208,CL0000881,2022-06-28,50.03
P917c10d76fb0,CL0000881,2023-07-28,2034.2
P6d4238dde4aa,CL0000881,2023-09-28,706.48
Pad2446325f00,CL0000882,2021-01-19,8525.45
P5915da1d20fa,CL0000882,2021-10-19,263.39
Pb4b21513be13,CL0000883,2021-10-25,8630.0
Pbfbda6a59268,CL0000883,2022-02-25,2945.68
P6f56a07f36a7,CL0000883,2022-05-25,5479.77
Pb0508c0f9272,CL0000883,2022-10-25,11027.89
P831da98ece94,CL0000884,2024-12-20,4469.33
P33166c87bace,CL0000885,2021-09-10,5091.0
P490bfd4199c5,CL0000885,2021-11-10,2178.58
P27e25c2ff90a,CL0000885,2022-04-10,7031.94
P6ce19d3a4180,CL0000886,2023-02-12,689.52
Pd7c3592b2b24,CL0000886,2023-06-12,6195.03
P770581ae8aea,CL0000887,2016-12-23,4677.26
P3a931bc43695,CL0000887,2017-03-23,5818.92
P8f35139faa85,CL0000887,2017-04-23,3636.27
P8b94b4dd7e34,CL0000887,2017-05-23,2040.78
P936c7ae71086,CL0000887,2017-11-23,4279.04
Pd7b2c727fd65,CL0000887,2018-01-23,2793.4
P3af935381896,CL0000887,2018-04-23,197.84
Pc152d4ab4cfc,CL0000888,2016-03-12,1217.91
P7669e7e3004d,CL0000888,2016-04-12,703.18
P5219650bd6e1,CL0000889,2024-02-08,4510.08
P9b8c59d0aef1,CL0000889,2024-07-08,11878.66
P264d85fadeb0,CL0000890,2022-03-05,23832.49
P01048f33da90,CL0000890,2022-04-05,5789.79
Pde4637d98696,CL0000891,2024-07-23,399.6
Pa7a6b291da4c,CL0000892,2017-08-15,3329.18
P79247bbaf96a,CL0000892,2018-08-15,4909.03
P4955d0833e9a,CL0000894,2021-12-25,3009.87
P3b16a773a7dd,CL0000894,2022-03-25,1876.05
P4b4cd0ec8323,CL0000894,2022-11-25,3804.1
P58603636e0ab,CL0000895,2020-03-18,10483.65
P51b6c0ccd250,CL0000895,2020-09-18,2942.76
P6d19a95d88b9,CL0000895,2021-04-18,4261.47
Pd79aaf5aaaf0,CL0000895,2022-02-18,46073.53
P5198a524588b,CL0000895,2022-03-18,25.61
Pe60a902bbb99,CL0000895,2022-05-18,8050.05
Pedfd019a52d2,CL0000895,2022-06-18,185.88
Pe28f056a1069,CL0000896,2015-07-19,2314.64
P36f18af1ed4e,CL0000896,2015-10-19,1522.74
P1a4b6e3e3377,CL0000896,2016-04-19,307.64
P579c2606af6e,CL0000897,2016-08-05,183.97
P6f62d05c3ae2,CL0000897,2016-09-05,6797.88
P0110daa3fa23,CL0000897,2016-12-05,330.42
Pf703971cc91b,CL0000897,2017-03-05,2453.72
P92aa5892e461,CL0000898,2024-11-11,7.59
P498364c7a4d6,CL0000899,2023-07-15,5182.61
P1758c5cf377d,CL0000899,2023-10-15,1859.74
P56bcd43e5f8c,CL0000899,2024-03-15,839.33
Pcd7a494089a6,CL0000900,2024-01-03,1755.03
Pca6a72c6addc,CL0000900,2024-03-03,4031.57
P10ef13ed408d,CL0000900,2024-08-03,5369.97
P16846687e918,CL0000900,2024-11-03,886.28
Pc2dab8b627e1,CL0000901,2022-12-05,2165.03
Pb70ec8aa57a7,CL0000901,2023-01-05,161.61
Pc912007fafa8,CL0000901,2023-04-05,714.05
P1ad271fccc50,CL0000901,2023-08-05,4584.53
P9e32b306545d,CL0000902,2018-04-25,4983.31
P59566efdb133,CL0000902,2018-09-25,1230.92
P3ea1b03decaa,CL0000903,2018-01-06,1431.28
Pb622479ba244,CL0000903,2018-06-06,7016.95
Pccbdaf70bfd9,CL0000903,2018-07-06,5169.86
Pc66a5fa07656,CL0000904,2017-12-10,1283.13
P5c7b514e3078,CL0000905,2018-03-19,1139.07
P2f53a5ef9dd3,CL0000905,2018-04-19,3093.76
P4c2dda571b99,CL0000905,2018-08-19,497.77
P1664bcb879f0,CL0000906,2021-11-09,1342.4
P3f1c1b5c59fd,CL0000906,2022-01-09,370.43
Pcd157607a7e9,CL0000907,2022-02-19,1555.76
Pec9a33f81f48,CL0000907,2022-04-19,5168.89
P680b5bd529d1,CL0000907,2023-09-19,3003.56
Pe0bf322df8de,CL0000907,2023-11-19,2142.07
Pe8c4338e46e5,CL0000908,2021-10-25,2058.61
Pc72e0a6b9d8e,CL0000909,2022-04-10,2555.28
P2f53ffa672bf,CL0000909,2022-11-10,9233.03
P9ee35933d044,CL0000910,2024-04-16,1288.49
P5f7ed1939790,CL0000911,2024-08-08,4024.09
Pce5175658cf0,CL0000911,2024-10-08,4845.22
P7581b7d34d64,CL0000912,2018-11-21,2350.85
